Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
34800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.5986652	0.002883645	-2.5937202	-2.60361	-2.634264	0.002883645	-2.629319	-2.6392088	2.598765	18967.105	7614.22713470459
34900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6086547	0.002883645	-2.60371	-2.6135998	-2.6442535	0.002883645	-2.6393087	-2.6491985	2.6087549	18963.217	7639.166026592255
35000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6186447	0.002883645	-2.6136997	-2.6235895	-2.6542435	0.002883645	-2.6492984	-2.6591883	2.6187446	18959.326	7664.05175447464
35100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6286345	0.002883645	-2.6236894	-2.6335793	-2.6642332	0.002883645	-2.6592882	-2.669178	2.628734	18955.436	7688.950532913208
35200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6386242	0.002883645	-2.6336792	-2.643569	-2.674223	0.002883645	-2.669278	-2.6791677	2.638724	18951.545	7714.069374084473
35300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.648614	0.002883645	-2.643669	-2.6535587	-2.6842127	0.002883645	-2.6792676	-2.6891575	2.648714	18947.654	7739.226712465286
35400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6586034	0.002883645	-2.6536586	-2.6635485	-2.6942022	0.002883645	-2.6892574	-2.6991472	2.6587033	18943.766	7764.06356883049
35500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6685932	0.002883645	-2.6636484	-2.6735382	-2.704192	0.002883645	-2.6992471	-2.709137	2.6686933	18939.879	7788.8722541332245
35600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6785831	0.002883645	-2.673638	-2.683528	-2.714182	0.002883645	-2.7092369	-2.7191267	2.6786833	18935.988	7814.010756015778
35700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6885726	0.002883645	-2.6836278	-2.6935177	-2.7241714	0.002883645	-2.7192266	-2.7291164	2.6886725	18932.102	7838.988874435425
35800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.6985626	0.002883645	-2.6936176	-2.7035074	-2.7341614	0.002883645	-2.7292163	-2.7391062	2.6986628	18928.213	7863.798689842224
35900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7085524	0.002883645	-2.7036073	-2.7134972	-2.744151	0.002883645	-2.739206	-2.749096	2.708652	18924.326	7888.847007513046
36000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7185419	0.002883645	-2.713597	-2.723487	-2.7541406	0.002883645	-2.7491958	-2.7590857	2.718642	18920.44	7914.0457084178925
36100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7285318	0.002883645	-2.7235868	-2.7334766	-2.7641306	0.002883645	-2.7591856	-2.7690754	2.7286315	18916.553	7939.052515506744
36200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7385213	0.002883645	-2.7335765	-2.7434664	-2.77412	0.002883645	-2.7691753	-2.7790651	2.7386215	18912.668	7964.261481523514
36300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7485113	0.002883645	-2.7435663	-2.753456	-2.78411	0.002883645	-2.779165	-2.7890549	2.7486112	18908.781	7989.240082502365
36400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.758501	0.002883645	-2.753556	-2.7634459	-2.7940998	0.002883645	-2.7891548	-2.7990446	2.7586012	18904.896	8014.404820203781
36500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7684906	0.002883645	-2.7635458	-2.7734356	-2.8040893	0.002883645	-2.7991445	-2.8090343	2.7685905	18901.012	8039.854759693146
36600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7784803	0.002883645	-2.7735355	-2.7834253	-2.814079	0.002883645	-2.8091342	-2.819024	2.7785807	18897.129	8064.970916509628
36700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.7884698	0.002883645	-2.7835252	-2.793415	-2.8240685	0.002883645	-2.819124	-2.8290138	2.78857	18893.244	8089.991976261139
36800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.79846	0.002883645	-2.793515	-2.8034048	-2.8340588	0.002883645	-2.8291137	-2.8390036	2.79856	18889.36	8115.3643498420715
36900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8084497	0.002883645	-2.8035047	-2.8133945	-2.8440485	0.002883645	-2.8391035	-2.8489933	2.8085494	18885.477	8140.5960059165955
37000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8184392	0.002883645	-2.8134944	-2.8233843	-2.854038	0.002883645	-2.8490932	-2.858983	2.8185394	18881.594	8165.864457368851
37100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.828429	0.002883645	-2.8234842	-2.833374	-2.8640277	0.002883645	-2.859083	-2.8689728	2.8285286	18877.71	8191.111897945404
37200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.838419	0.002883645	-2.833474	-2.8433638	-2.8740177	0.002883645	-2.8690727	-2.8789625	2.838519	18873.828	8216.426561832428
37300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8484085	0.002883645	-2.8434637	-2.8533535	-2.8840072	0.002883645	-2.8790624	-2.8889523	2.8485084	18869.95	8241.750825166702
37400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8583984	0.002883645	-2.8534534	-2.8633432	-2.8939972	0.002883645	-2.8890522	-2.898942	2.8584983	18866.066	8267.447338342667
37500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8683882	0.002883645	-2.8634431	-2.873333	-2.903987	0.002883645	-2.899042	-2.9089317	2.8684878	18862.186	8292.842462301254
37600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8783777	0.002883645	-2.8734329	-2.8833227	-2.9139764	0.002883645	-2.9090316	-2.9189215	2.8784778	18858.307	8318.08583164215
37700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8883677	0.002883645	-2.8834226	-2.8933125	-2.9239664	0.002883645	-2.9190214	-2.9289112	2.8884673	18854.426	8343.558187246323
37800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.8983572	0.002883645	-2.8934124	-2.9033022	-2.933956	0.002883645	-2.929011	-2.938901	2.8984573	18850.547	8368.972602844238
37900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9083471	0.002883645	-2.903402	-2.913292	-2.943946	0.002883645	-2.9390008	-2.9488907	2.9084466	18846.668	8394.378872156143
38000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9183369	0.002883645	-2.9133918	-2.9232817	-2.9539356	0.002883645	-2.9489906	-2.9588804	2.918437	18842.79	8420.0285384655
38100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9283264	0.002883645	-2.9233816	-2.9332714	-2.9639251	0.002883645	-2.9589803	-2.9688702	2.9284263	18838.91	8445.607013702393
38200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.938316	0.002883645	-2.9333713	-2.9432611	-2.9739149	0.002883645	-2.96897	-2.97886	2.9384165	18835.033	8470.944705486298
38300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.948306	0.002883645	-2.943361	-2.953251	-2.9839048	0.002883645	-2.9789598	-2.9888496	2.9484057	18831.154	8496.39173913002
38400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9582958	0.002883645	-2.9533508	-2.9632406	-2.9938946	0.002883645	-2.9889495	-2.9988394	2.9583957	18827.275	8522.200127601624
38500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9682856	0.002883645	-2.9633405	-2.9732304	-3.0038843	0.002883645	-2.9989393	-3.008829	2.9683852	18823.4	8547.799604177475
38600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.978275	0.002883645	-2.9733303	-2.98322	-3.0138738	0.002883645	-3.008929	-3.0188189	2.9783752	18819.523	8573.35821557045
38700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9882648	0.002883645	-2.98332	-2.9932098	-3.0238636	0.002883645	-3.0189188	-3.0288086	2.9883645	18815.648	8599.135105609894
38800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-2.9982543	0.002883645	-2.9933097	-3.0031996	-3.033853	0.002883645	-3.0289085	-3.0387983	2.998355	18811.773	8624.932572364807
38900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0082445	0.002883645	-3.0032995	-3.0131893	-3.0438433	0.002883645	-3.0388982	-3.048788	3.0083442	18807.896	8650.533234596252
39000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0182343	0.002883645	-3.0132892	-3.023179	-3.053833	0.002883645	-3.048888	-3.0587778	3.0183344	18804.021	8676.156699895859
39100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.028224	0.002883645	-3.023279	-3.0331688	-3.0638227	0.002883645	-3.0588777	-3.0687675	3.0283237	18800.148	8701.739815950394
39200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0382135	0.002883645	-3.0332687	-3.0431585	-3.0738122	0.002883645	-3.0688674	-3.0787573	3.0383136	18796.273	8727.553471803665
39300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0482035	0.002883645	-3.0432584	-3.0531483	-3.0838022	0.002883645	-3.0788572	-3.088747	3.0483031	18792.4	8753.414874792099
39400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.058193	0.002883645	-3.0532482	-3.063138	-3.0937917	0.002883645	-3.088847	-3.0987368	3.058293	18788.53	8779.099834918976
39500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.068183	0.002883645	-3.063238	-3.0731277	-3.1037817	0.002883645	-3.0988367	-3.1087265	3.0682828	18784.654	8805.032933712006
39600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0781727	0.002883645	-3.0732276	-3.0831175	-3.1137714	0.002883645	-3.1088264	-3.1187162	3.0782728	18780.783	8830.882502555847
39700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.0881622	0.002883645	-3.0832174	-3.0931072	-3.123761	0.002883645	-3.1188161	-3.128706	3.088262	18776.91	8856.575161933899
39800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.098152	0.002883645	-3.0932071	-3.103097	-3.1337507	0.002883645	-3.1288059	-3.1386957	3.0982523	18773.04	8882.44870686531
39900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.108142	0.002883645	-3.1031969	-3.1130867	-3.1437407	0.002883645	-3.1387956	-3.1486855	3.1082416	18769.168	8908.338524580002
40000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1181316	0.002883645	-3.1131866	-3.1230764	-3.1537304	0.002883645	-3.1487854	-3.1586752	3.1182315	18765.297	8934.095006465912
40100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1281214	0.002883645	-3.1231763	-3.1330662	-3.1637201	0.002883645	-3.158775	-3.168665	3.128221	18761.428	8959.954182386398
40200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1381109	0.002883645	-3.133166	-3.143056	-3.1737096	0.002883645	-3.1687648	-3.1786547	3.138211	18757.555	8985.928770542145
40300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1481006	0.002883645	-3.1431558	-3.1530457	-3.1836994	0.002883645	-3.1787546	-3.1886444	3.1482003	18753.686	9011.981285333633
40400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.15809	0.002883645	-3.1531456	-3.1630354	-3.1936889	0.002883645	-3.1887443	-3.1986341	3.1581907	18749.818	9037.849954128265
40500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1680803	0.002883645	-3.1631353	-3.1730251	-3.2036788	0.002883645	-3.198734	-3.208624	3.16818	18745.95	9063.788075447083
40600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.17807	0.002883645	-3.173125	-3.1830149	-3.2136688	0.002883645	-3.2087238	-3.2186136	3.17817	18742.08	9089.576287269592
40700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1880598	0.002883645	-3.1831148	-3.1930046	-3.2236586	0.002883645	-3.2187135	-3.2286034	3.1881595	18738.21	9115.57463312149
40800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.1980493	0.002883645	-3.1931045	-3.2029943	-3.233648	0.002883645	-3.2287033	-3.238593	3.1981494	18734.342	9141.51174378395
40900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.208039	0.002883645	-3.2030942	-3.212984	-3.2436378	0.002883645	-3.238693	-3.2485828	3.208139	18730.477	9167.671154022217
41000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2180288	0.002883645	-3.213084	-3.2229738	-3.2536275	0.002883645	-3.2486827	-3.2585726	3.218129	18726.61	9193.719574451447
41100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2280188	0.002883645	-3.2230737	-3.2329636	-3.2636175	0.002883645	-3.2586725	-3.2685623	3.2281182	18722.744	9219.884395599365
41200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2380085	0.002883645	-3.2330635	-3.2429533	-3.2736073	0.002883645	-3.2686622	-3.278552	3.2381086	18718.879	9246.102696418762
41300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.247998	0.002883645	-3.2430532	-3.252943	-3.2835968	0.002883645	-3.278652	-3.2885418	3.248098	18715.012	9272.003274917603
41400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.257988	0.002883645	-3.253043	-3.2629328	-3.2935867	0.002883645	-3.2886417	-3.2985315	3.258088	18711.148	9298.085073709488
41500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2679777	0.002883645	-3.2630327	-3.2729225	-3.3035765	0.002883645	-3.2986314	-3.3085213	3.2680774	18707.283	9323.950570583344
41600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2779675	0.002883645	-3.2730224	-3.2829123	-3.3135662	0.002883645	-3.3086212	-3.318511	3.2780674	18703.418	9350.076942443848
41700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2879572	0.002883645	-3.2830122	-3.292902	-3.323556	0.002883645	-3.318611	-3.3285007	3.2880569	18699.555	9376.199409008026
41800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.2979467	0.002883645	-3.293002	-3.3028917	-3.3335454	0.002883645	-3.3286006	-3.3384905	3.2980468	18695.691	9402.475507497787
41900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3079364	0.002883645	-3.3029916	-3.3128815	-3.3435352	0.002883645	-3.3385904	-3.3484802	3.3080366	18691.826	9428.487716674805
42000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3179264	0.002883645	-3.3129814	-3.3228712	-3.3535252	0.002883645	-3.3485801	-3.35847	3.3180265	18687.963	9454.901197910309
42100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.327916	0.002883645	-3.322971	-3.332861	-3.3635147	0.002883645	-3.3585699	-3.3684597	3.3280158	18684.102	9481.52403306961
42200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.337906	0.002883645	-3.3329608	-3.3428507	-3.3735046	0.002883645	-3.3685596	-3.3784494	3.338006	18680.242	9507.54410648346
42300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3478956	0.002883645	-3.3429506	-3.3528404	-3.3834944	0.002883645	-3.3785493	-3.3884392	3.3479953	18676.379	9533.891973733902
42400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3578851	0.002883645	-3.3529403	-3.3628302	-3.3934839	0.002883645	-3.388539	-3.398429	3.3579853	18672.518	9560.320442914963
42500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3678749	0.002883645	-3.36293	-3.37282	-3.4034736	0.002883645	-3.3985288	-3.4084187	3.3679748	18668.656	9586.488926649094
42600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3778646	0.002883645	-3.3729198	-3.3828096	-3.4134634	0.002883645	-3.4085186	-3.4184084	3.3779647	18664.797	9612.858378887177
42700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3878546	0.002883645	-3.3829095	-3.3927994	-3.4234533	0.002883645	-3.4185083	-3.4283981	3.3879545	18660.936	9639.071578025818
42800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.3978443	0.002883645	-3.3928993	-3.402789	-3.433443	0.002883645	-3.428498	-3.4383879	3.3979445	18657.076	9665.80288529396
42900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4078338	0.002883645	-3.402889	-3.4127789	-3.4434326	0.002883645	-3.4384878	-3.4483776	3.4079337	18653.217	9691.931672096252
43000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4178238	0.002883645	-3.4128788	-3.4227686	-3.4534225	0.002883645	-3.4484775	-3.4583673	3.417924	18649.36	9718.759869098663
43100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4278135	0.002883645	-3.4228685	-3.4327583	-3.4634123	0.002883645	-3.4584672	-3.468357	3.4279132	18645.5	9745.035233736038
43200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4378033	0.002883645	-3.4328582	-3.442748	-3.473402	0.002883645	-3.468457	-3.4783468	3.4379032	18641.643	9771.410046815872
43300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.447793	0.002883645	-3.442848	-3.4527378	-3.4833918	0.002883645	-3.4784467	-3.4883366	3.4478927	18637.783	9797.778022289276
43400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4577825	0.002883645	-3.4528377	-3.4627275	-3.4933813	0.002883645	-3.4884365	-3.4983263	3.4578826	18633.926	9824.144865751266
43500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4677722	0.002883645	-3.4628274	-3.4727173	-3.503371	0.002883645	-3.4984262	-3.508316	3.467872	18630.07	9850.62564253807
43600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4777622	0.002883645	-3.4728172	-3.482707	-3.513361	0.002883645	-3.508416	-3.5183058	3.4778624	18626.213	9877.182074308395
43700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4877517	0.002883645	-3.482807	-3.4926968	-3.5233505	0.002883645	-3.5184057	-3.5282955	3.4878516	18622.357	9903.781422376633
43800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.4977417	0.002883645	-3.4927967	-3.5026865	-3.5333405	0.002883645	-3.5283954	-3.5382853	3.4978416	18618.502	9930.330509901047
43900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5077314	0.002883645	-3.5027864	-3.5126762	-3.5433302	0.002883645	-3.5383852	-3.548275	3.507831	18614.648	9957.248473644257
44000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.517721	0.002883645	-3.5127761	-3.522666	-3.5533197	0.002883645	-3.548375	-3.5582647	3.517821	18610.791	9983.879794597626
44100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5277107	0.002883645	-3.5227659	-3.5326557	-3.5633094	0.002883645	-3.5583646	-3.5682545	3.5278106	18606.938	10010.498116493225
44200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5377004	0.002883645	-3.5327556	-3.5426455	-3.5732992	0.002883645	-3.5683544	-3.5782442	3.5378006	18603.082	10037.113990545273
44300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5476904	0.002883645	-3.5427454	-3.5526352	-3.5832891	0.002883645	-3.578344	-3.588234	3.5477898	18599.229	10063.745408535004
44400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5576801	0.002883645	-3.552735	-3.562625	-3.593279	0.002883645	-3.5883338	-3.5982237	3.5577798	18595.377	10090.384236812592
44500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5676696	0.002883645	-3.5627248	-3.5726147	-3.6032684	0.002883645	-3.5983236	-3.6082134	3.5677695	18591.523	10117.052460193634
44600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5776596	0.002883645	-3.5727146	-3.5826044	-3.6132584	0.002883645	-3.6083133	-3.6182032	3.5777597	18587.672	10144.115884304047
44700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.5876489	0.002883645	-3.5827043	-3.5925941	-3.6232476	0.002883645	-3.618303	-3.628193	3.587749	18583.818	10170.660387277603
44800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.597639	0.002883645	-3.592694	-3.602584	-3.6332378	0.002883645	-3.6282928	-3.6381826	3.5977387	18579.967	10197.466242313385
44900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6076288	0.002883645	-3.6026838	-3.6125736	-3.6432276	0.002883645	-3.6382825	-3.6481724	3.6077285	18576.117	10224.638940811157
45000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6176183	0.002883645	-3.6126735	-3.6225634	-3.653217	0.002883645	-3.6482723	-3.658162	3.6177185	18572.266	10251.535376310349
45100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.627608	0.002883645	-3.6226633	-3.632553	-3.6632068	0.002883645	-3.658262	-3.6681519	3.6277077	18568.414	10278.406591415405
45200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6375983	0.002883645	-3.632653	-3.6425428	-3.673197	0.002883645	-3.6682518	-3.6781416	3.6376977	18564.564	10305.33364701271
45300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6475875	0.002883645	-3.6426427	-3.6525326	-3.6831863	0.002883645	-3.6782415	-3.6881313	3.6476874	18560.713	10332.052687644958
45400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6575775	0.002883645	-3.6526325	-3.6625223	-3.6931763	0.002883645	-3.6882312	-3.698121	3.6576777	18556.867	10359.052052259445
45500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6675673	0.002883645	-3.6626222	-3.672512	-3.703166	0.002883645	-3.698221	-3.7081108	3.667667	18553.018	10385.759028196335
45600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6775568	0.002883645	-3.672612	-3.6825018	-3.7131555	0.002883645	-3.7082107	-3.7181005	3.6776567	18549.168	10412.566411018372
45700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6875465	0.002883645	-3.6826017	-3.6924915	-3.7231452	0.002883645	-3.7182004	-3.7280903	3.6876464	18545.32	10439.609722852707
45800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.6975362	0.002883645	-3.6925914	-3.7024813	-3.733135	0.002883645	-3.7281902	-3.73808	3.6976364	18541.475	10466.958042860031
45900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-3.7075262	0.002883645	-3.7025812	-3.712471	-3.743125	0.002883645	-3.73818	-3.7480698	3.707626	18537.627	10493.875275611877
